event_id,date,category,company,product,location,source,url,summary,title,funding_usd
689a98c8-1f70-4b77-b75b-894c553a2041,2026-07-17,FUNDING_EVENT,Google,,,Yahoo Entertainment,https://finance.yahoo.com/markets/stocks/articles/accelerated-growth-google-search-cloud-134422553.html,"Wedgewood Partners, an investment management company, released its first-quarter 2026 investor letter. A copy of the letter can be downloaded here.",Accelerated Growth in Google Search and Cloud Strengthens Alphabet’s (GOOG) Rally,
a9169c96-ee24-4784-94af-a9072ae2428a,2026-07-17,FUNDING_EVENT,Overindebted US Loses Investor Confidence,,United States,Globalresearch.ca,https://www.globalresearch.ca/overindebted-us-loses-investor-confidence-dollar-weakens/5933558,"Foreign investors are shifting large amounts of capital from traditional safe assets, such as United States government bonds, to American tech companies, indicating not only new investment preference… [+5764 chars]",Overindebted US Loses Investor Confidence as Dollar Weakens,
ba90e7f3-af3f-4fb6-8f40-c4c7d90e532c,2026-07-17,FUNDING_EVENT,PM Modi,,,The Times of India,https://economictimes.indiatimes.com/news/new-updates/did-pm-modi-announce-a-rs-25-lakh-monthly-income-scheme-heres-the-truth/articleshow/132462831.cms,"A video claiming that Prime Minister Narendra Modi announced an investment scheme promising a monthly income of Rs 25 lakh has gone viral on social media. However, the government has confirmed that t… [+2823 chars]",Did PM Modi announce a Rs 25 lakh monthly income scheme? Here's the truth,
00098265-44bb-4b7b-85da-7813d8838b03,2026-07-17,FUNDING_EVENT,IPO,,,The Times of India,https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/zepto-may-downsize-ipo-tatas-legacy-chip-bet/articleshow/132462579.cms,Zepto is considering slashing the size of its public issue amid pushback from domestic investors. This and more in todays ETtech Top 5.Also in the letter:TechM results push IT stocks up Neo Group rai… [+5686 chars],Zepto may downsize IPO; Tata's legacy chip bet,
73bd432e-b834-4a42-ac36-69af3581dd94,2026-07-16,FUNDING_EVENT,Scale Global Enterprise AI Operations SINGAPORE,,Whale,BusinessLine,https://www.thehindubusinessline.com/brandhub/pr-release/whale-raises-40m-series-c3-extension-bringing-total-series-c-to-100m-to-scale-global-enterprise-ai-operations/article71228372.ece,"SINGAPORE , July 16, 2026 /PRNewswire/ -- With its Series C now reaching $100 million, Whale, a global enterprise AI company, today announced a $40 million extension as it scales its global enterpris… [+7753 chars]","Whale Raises $40M Series C3 Extension, Bringing Total Series C to $100M, to Scale Global Enterprise AI Operations",40000000
01e0b61c-63ff-47f8-9cb6-895155a55db6,2026-07-16,FUNDING_EVENT,B2B Acquisitions,,,Saastr.com,https://www.saastr.com/three-3b-b2b-acquisitions-in-30-days-intercom-fin-cognite-and-maintainx-they-all-bought-the-same-thing-data-for-ai/,"Three $3B B2B Acquisitions in 30 Days: Intercom/Fin, Cognite, and MaintainX
In about a month, three B2B companies recently were acquired for right around $3 billion each. On the surface they have no… [+12037 chars]","Three $3B B2B Acquisitions in 30 Days: Intercom/Fin, Cognite, and MaintainX. They All Bought the Same Thing: Data for AI",3000000000
705ac41b-e8ba-4711-8a19-267912a59fdd,2026-07-16,FUNDING_EVENT,AI,,,TechCrunch,https://techcrunch.com/podcast/how-elorian-ai-pulled-off-a-300m-pre-seed-valuation/,Building an AI startup is one thing. Raising one of the largest seed rounds of the year before launching a product is something else entirely.,How Elorian AI pulled off a $300M pre-seed valuation,300000000
b83ecee8-4b53-43f8-a580-87f90c232ca0,2026-07-16,FUNDING_EVENT,Scale Global Enterprise AI Operations SAN FRANCISCO,,Whale,PRNewswire,https://www.prnewswire.com/news-releases/whale-raises-40m-series-c3-extension-bringing-total-series-c-to-100m-to-scale-global-enterprise-ai-operations-302827069.html,"SAN FRANCISCO, July 16, 2026 /PRNewswire/ -- With its Series C now reaching $100 million, Whale, a global enterprise AI company, today announced a $40 million extension as it scales its global enterp… [+7562 chars]","Whale Raises $40M Series C3 Extension, Bringing Total Series C to $100M, to Scale Global Enterprise AI Operations",40000000
6d3c0734-5676-4a32-9020-ee644f4996d1,2026-07-15,FUNDING_EVENT,IPO,DeepSeek,Hangzhou,TechNode,http://technode.com/2026/07/15/__trashed-5/,"DeepSeek, the Hangzhou-based AI model developer, has begun preparing for a mainland IPO and may file its listing application as soon as this year, according to Bloomberg, citing people familiar with … [+300 chars]",DeepSeek may file mainland IPO application this year,
ace14bc8-a814-4710-84a6-d03c065fa91e,2026-07-15,FUNDING_EVENT,CXMT,,China,Crypto Briefing,https://cryptobriefing.com/cxmt-ipo-price-a-share-semiconductor/,"China's top domestic DRAM maker is about to become the largest A-share semiconductor IPO ever, raising up to $9.8 billion ChangXin Memory Technologies, China’s leading homegrown DRAM manufacturer, ha… [+2345 chars]",CXMT prices massive IPO at 8.66 RMB as China’s semiconductor ambitions hit the public markets,9800000000
008619b1-db90-44a7-b36f-3dfb2b38586d,2026-07-15,FUNDING_EVENT,Anthropic,,,Crypto Briefing,https://cryptobriefing.com/anthropic-blackstone-goldman-launch-ai-firm-with-2b-investment/,"Anthropic, in partnership with Blackstone, Hellman &amp; Friedman, and Goldman Sachs, has launched a new AI enterprise services firm, according to a social media report. The entity, which remains unn… [+1828 chars]","Anthropic, Blackstone, Goldman launch AI firm with $2B investment",2000000000
b80fc112-1ce4-47ef-b3ed-14ada8f16397,2026-07-15,FUNDING_EVENT,,,,pymnts.com,https://www.pymnts.com/news/investment-tracker/2026/lumin-digital-raises-115-million-to-continue-expansion-beyond-digital-banking/,Lumin Digital has raised $115 million in new capital to further the expansion of its unified digital banking platform into a Compounding Growth Platform for banks and credit unions.The new capital in… [+2190 chars],Lumin Digital Raises $115 Million to Continue Expansion Beyond Digital Banking,115000000
6cc31a64-ae35-4a40-ac35-95da0a4bf2f0,2026-07-15,FUNDING_EVENT,Batam Emerge,,Malaysia,GlobeNewswire,https://www.globenewswire.com/news-release/2026/07/15/3327895/28124/en/Booming-Southeast-Asia-Data-Center-Colocation-Market-Outlook-2031-Malaysia-and-Batam-Emerge-as-Data-Center-Investment-Hotspots.html,"Dublin, July 15, 2026 (GLOBE NEWSWIRE) -- The ""Southeast Asia Data Center Colocation Market - Industry Outlook &amp; Forecast 2026-2031"" has been added to ResearchAndMarkets.com's offering. The Sout… [+6204 chars]","Booming Southeast Asia Data Center Colocation Market Outlook, 2031 | Malaysia and Batam Emerge as Data Center Investment Hotspots",
380cc44c-0697-4e57-9801-2021db2e9f28,2026-07-15,FUNDING_EVENT,Intel,,China,Biztoc.com,https://biztoc.com/x/f2378b393e7f9834,"Lagging consumer spending and business investment offset the boost from strong exports thanks partly to the boom in artificial intelligence.(Image credit: AP)
This story appeared on npr.org, 2026-07… [+12 chars]","China's economy grows 4.3% in Q2, slowest since late 2022",
09375b8c-bae1-4a7a-8a13-b73868b846eb,2026-07-15,FUNDING_EVENT,IPO,DeepSeek,,The Next Web,https://thenextweb.com/news/deepseek-ipo-71-billion-valuation-round/,"DeepSeek is getting ready to go public. The Chinese AI lab has started laying the groundwork for an initial public offering, according to Bloomberg.","DeepSeek is preparing an IPO and chasing a $71bn valuation, weeks after its first raise",71000000000
ff9ad05c-6aa3-4a82-b4e1-57e44b97699e,2026-07-14,FUNDING_EVENT,ANI,,New Delhi,ANI News,https://www.aninews.in/news/business/sbi-funds-management-ipo-company-expects-stock-market-listing-next-week20260713181659,"New Delhi [India], July 13 (ANI): SBI Funds Management Ltd. expects to list on the stock exchanges next week after the close of its Rs 11,692 crore IPO, with the company currently undertaking investo… [+3911 chars]",SBI Funds Management IPO: Company expects stock market listing next week,
3c093e1d-a9c9-4621-ae14-b94d86e6e31f,2026-07-14,FUNDING_EVENT,Intel,,South Korea,Biztoc.com,https://biztoc.com/x/6c1dad51d4c128e5,"By Jihoon LeeSEOUL, July 14 (Reuters) - South Korea pledged on Tuesday to swiftly advance artificial intelligence investments to bolster economic performance, as it raised its 2026 growth forecast to… [+146 chars]",South Korea forecasts 2026 economic growth at 5-year high on AI chip boom,
a986db86-1cb5-4960-ab21-f19dc1bbc0ca,2026-07-14,FUNDING_EVENT,Intel,,China,Biztoc.com,https://biztoc.com/x/1548fca0e8094074,"TOKYO -- China's trade surged in the first six months of 2026, riding global investment in artificial intelligence-related industries to overcome geopolitical uncertainty and offset sluggish domestic… [+148 chars]","China's trade expands on AI boom, offsetting weak sectors",
7cb895b7-7803-476f-949b-b619ab619974,2026-07-14,FUNDING_EVENT,AI,,,Crypto Briefing,https://cryptobriefing.com/ai-data-center-bond-market-scrutiny/,"The AI infrastructure buildout is creating a multi-trillion dollar debt wave, and not all bonds are created equal The AI boom needs power, cooling, and an almost incomprehensible amount of money. Col… [+2576 chars]",Investors urged to scrutinize bonds funding AI’s $5.8T data center investment,
b63521ab-4497-4003-9cb4-47f5618dd05d,2026-07-14,FUNDING_EVENT,,,,The Times of India,https://economictimes.indiatimes.com/tech/technology/crypto-exchanges-cash-in-on-spacex-frenzy-with-pre-ipo-derivatives/articleshow/132379740.cms,"Before SpaceX goes public, crypto exchanges are giving traders a way to make risky bets on the company's future share price.Billions of dollars have flowed into instruments dubbed ""pre-IPO perpetual … [+4504 chars]",Crypto exchanges cash in on SpaceX frenzy with pre-IPO derivatives,
20169db9-d9ef-4716-b2a2-401f86893923,2026-07-14,FUNDING_EVENT,Microsoft,,Alphabet,Crypto Briefing,https://cryptobriefing.com/alphabet-profit-surge-amid-ai-investment-push/,"Tech giants and AI leaders are intensifying their efforts to capitalize on artificial intelligence opportunities, as reported by TechCrunch. Companies such as Alphabet, Microsoft, and Amazon are incr… [+1567 chars]",Alphabet profit surge amid AI investment push,
b408dd3a-806d-442b-885a-1ff84fa2092f,2026-07-14,FUNDING_EVENT,Intel,,,Federalreserve.gov,https://www.federalreserve.gov/econres/notes/feds-notes/technology-shocks-the-ai-boomandthe-u-s-current-account-20260714.html,"July 14, 2026
Technology Shocks, the AI Boom, and the U.S. Current Account
Giuseppe Fiori, Colleen Lipa, and Erik Nuenninghoff
The current artificial intelligence (AI) investment boom in the Unite… [+16227 chars]","FEDS Note: Technology Shocks, the AI Boom, and the U.S. Current Account",
487b25da-0d73-4de4-9ba3-9567718f9856,2026-07-14,FUNDING_EVENT,Intel,,Benchmark,Biztoc.com,https://biztoc.com/x/f9f26834cf5bcf7e,Wall Street brokerage Benchmark has raised its price target on the stock of Hut 8 Corp. (NASDAQ: $HUT) as the company's pivot to artificial intelligence (A.I.) data centres succeeds.Benchmark nearly … [+150 chars],Hut 8 Stock Gets A Price Target Boost As A.I. Pivot Succeeds,
06afbc5f-4b63-4611-b709-691cacb4af74,2026-07-14,FUNDING_EVENT,JPMorgan Chase & Co.,,,MarketBeat,https://www.marketbeat.com/instant-alerts/jpmorgan-chase-co-q2-earnings-call-highlights-2026-07-14/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,"<ul><li>3 Top Financial Institutions Announce Over $70 Billion in Share Repurchases
</li></ul>The Corporate &amp; Investment Bank reported net income of $9.7 billion on revenue of $24.9 billion, up … [+7453 chars]",JPMorgan Chase & Co. Q2 Earnings Call Highlights,70000000000
b74d74a7-e4d3-4947-a621-0a6a0f9d0f8a,2026-07-14,FUNDING_EVENT,Intel,,,Biztoc.com,https://biztoc.com/x/1c0f8940e34d6677,"Chinas artificial intelligence (AI) race may be entering a new phase, and Tencent Holdings Limited (TCEHY) appears determined to secure a front-row seat. After Meta Platforms (META) $2 billion acquis… [+146 chars]",Tencent Is Eyeing a Major Investment in AI Startup Manus. What That Means for TCEHY Stock Here,2000000000
fca63843-56de-4347-8b95-5cf2ce6b40aa,2026-07-13,FUNDING_EVENT,South Koreas SK Hynix Inc.,,US,The Times of India,https://economictimes.indiatimes.com/markets/us-stocks/news/sk-hynix-is-a-golden-goose-it-has-to-lay-more-eggs/articleshow/132354954.cms,Talk about K-power. South Koreas SK Hynix Inc.,SK Hynix is a golden goose. It has to lay more eggs,26500000000
cbdb91f8-c508-4b51-ab49-2110a707d899,2026-07-13,FUNDING_EVENT,TCS,,India,The Times of India,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/tcs-ceo-on-q1-performance-b-capital-on-indias-ipo-market/articleshow/132354455.cms,Happy Monday! TCS top deck told us that the company sees a better Q2 on stressed sectors turnaround.,TCS CEO on Q1 performance; B Capital on India’s IPO market,
3b1ed3da-e4b7-46cb-8ec5-b6f3664ff68f,2026-07-13,FUNDING_EVENT,Intel,,,Biztoc.com,https://biztoc.com/x/2fc18f5234f47d80,The post Forget Hyperscalers: Here Are the AI Gold Rush Winners to Buy Now appeared first on 24/7 Wall St..The artificial intelligence investment cycle has entered a new phase. The biggest technology… [+146 chars],Forget Hyperscalers: Here Are the AI Gold Rush Winners to Buy Now,
0dbc699b-b5dc-4971-8f7d-8ed561646772,2026-07-13,FUNDING_EVENT,AI,,,Theregister.com,https://www.theregister.com/ai-and-ml/2026/07/13/sticker-shock-has-execs-rethinking-this-whole-ai-thing-1/5270073,"KETTLE Like a drug dealer who's hooked you and raised their prices, business leaders are simply shocked to learn the AI their organizations are becoming dependent on is suddenly a lot more expensive.… [+20159 chars]",Sticker shock has execs rethinking this whole AI thing,
0c94ae0b-d442-4349-881e-3a1b0f949dbd,2026-07-13,FUNDING_EVENT,Intel,,,Biztoc.com,https://biztoc.com/x/6565902a25ca434c,"The use of artificial intelligence in the art world has been touted for its supposed ability to spot fakes and authenticate works by Old Masters, identify which emerging artists will become the next … [+143 chars]",Artificial Intelligence Is Rewriting the Rules of Art Valuation,
224e6116-8275-4f9d-8458-eb3fb20cb850,2026-07-13,FUNDING_EVENT,RLJ,,,24/7 Wall St.,https://247wallst.com/investing/2026/07/13/5-strong-dividend-stocks-you-can-buy-right-now/,"Quick Read
<ul><li>RLJ's Q1 adjusted FFO of $0.33 crushed the -$0.08 consensus, while SUN raised its distribution 6.25% for the sixth consecutive time. </li><li>BNL's full-year AFFO guidance, rangi… [+5620 chars]",5 Strong Dividend Stocks You Can Buy Right Now,
36546c41-2dfd-455c-8285-6fb9a65c856c,2026-07-13,FUNDING_EVENT,Intel,,,Observer,https://observer.com/2026/07/how-art-market-is-using-ai-valuation/,"Rembrandt’s The Night Watch being examined by a robot at the Rijksmuseum in 2023. Photo by LUDOVIC MARIN/AFP via Getty Images
The use of artificial intelligence in the art world has been touted for … [+6974 chars]",Artificial Intelligence Is Rewriting the Rules of Art Valuation,
975b58e1-160e-48b0-bc73-afc104698d25,2026-07-12,FUNDING_EVENT,,,India,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/late-stage-cheques-go-big-at-86-million-average-this-year/articleshow/132340434.cms,"Late-stage private market funding in India averaged about $86 million per deal in the first half of the year, more than double the average size seen in the previous two six-month periods. Capital con… [+3545 chars]",Late-stage cheques go big at $86 million average this year,86000000
72c71b22-45f5-49d2-9062-3dc0d6dbbb35,2026-07-12,FUNDING_EVENT,Intel,,New York City,GlobeNewswire,https://www.globenewswire.com/news-release/2026/07/12/3325837/0/en/Artificial-Intelligence-is-Reshaping-the-US-Financial-Market-EX-DeFi-Launches-AI-Driven-Trading-Technology.html,"New York City, NY, July 11, 2026 (GLOBE NEWSWIRE) -- Recently, the US financial market has been undergoing a new round of structural changes. With the continued surge in investment in artificial inte… [+5409 chars]",Artificial Intelligence is Reshaping the US Financial Market; EX DeFi Launches AI-Driven Trading Technology,
0913ccb4-9357-4054-8b81-495c52dcbe70,2026-07-12,FUNDING_EVENT,HBO,,Raised,Screen Rant,https://screenrant.com/ridley-scott-raised-by-wolves-hbo-max-cancellation-sudden-explained-zucker/,David W. Zucker is still heartbroken over HBO Max's sudden cancellation of Raised by Wolves.,Why HBO Max Abruptly Cancelled Raised By Wolves Season 3 Finally Revealed,
cdb8fbe7-57f2-4c45-824b-2213c7ef6826,2026-07-12,FUNDING_EVENT,chipmaker SK Hynix,,,Ibtimes.com.au,https://www.ibtimes.com.au/sk-hynix-nasdaq-debut-ai-memory-chips-1872165,"South Korean memory chipmaker SK Hynix completed its historic debut on the Nasdaq last week, and regular trading under its permanent ticker begins Monday, marking a milestone moment for the AI-driven… [+6285 chars]",10 Things to Know About SK Hynix's Historic US Nasdaq IPO Listing as Regular Trading Officially Begins Monday,
552e0b7b-ff9f-41a6-b3c6-2d40939f6e7b,2026-07-11,FUNDING_EVENT,IPO,,US,Livemint,https://www.livemint.com/money/personal-finance/sk-hynix-makes-history-with-biggest-foreign-us-ipo-shares-soar-13-why-this-is-even-bigger-news-for-indian-investors-11783775018463.html,"Shares of South Korean memory chipmaker SK Hynix rose 12.8% as they made their debut on Wall Street on Friday. The company is already one of the largest in South Korea, along with Samsung Electronic… [+2663 chars]","SK Hynix makes history with biggest foreign US IPO, shares soar 13%: Why this is even bigger news for Indian investors",
482ec7d7-3112-48da-9394-07a2e2345657,2026-07-11,FUNDING_EVENT,Intel,,,Psychology Today,https://www.psychologytoday.com/us/blog/harnessing-hybrid-intelligence/202607/are-we-rushing-blindly-into-the-unknown-abyss,"In early 2024, global investment in artificial intelligence surged past $90 billion, with projections continuing upward as companies, governments, and individuals reposition themselves around what ma… [+7291 chars]",Are We Rushing Blindly Into the Unknown Abyss?,90000000000
d91f959b-d50e-4f24-aa06-c395cf9da961,2026-07-11,FUNDING_EVENT,CoreWeave,,,CryptoSlate,https://cryptoslate.com/coreweaves-20-billion-funding-haul-shows-why-bitcoin-is-losing-the-competition-for-liquidity/,"AI cloud infrastructure provider, CoreWeave, has secured more than $20 billion in debt and equity financing this year, including a recently closed $3.1 billion loan backed by graphics processing unit… [+6878 chars]",CoreWeave’s $20 billion funding haul shows why Bitcoin is losing the competition for liquidity,20000000000
729d5936-6c59-4ca6-8825-1b363e965666,2026-07-11,FUNDING_EVENT,OpenAI,,OpenAI,Livemint,https://www.livemint.com/money/personal-finance/sam-altman-wants-a-1-trillion-openai-ipo-after-spacexs-success-but-will-investors-still-make-money-11783769100528.html,"After SpaceX's spectacular public debut pushed its valuation to past $2 trillion, investors are already looking for the next mega IPO. And, many believe that company could be OpenAI.",Sam Altman wants a $1 trillion OpenAI IPO after SpaceX's success; But will investors still make money?,
2c35c8a1-41c4-41a7-add3-b7e294bf3280,2026-07-10,FUNDING_EVENT,Intel,,US,Digitimes,https://www.digitimes.com/news/a20260710PD206/globalwafers-micron-semiconductors-localization-capacity-equipment.html,"GlobalWafers and Micron have signed a 10-year supply agreement, alongside US$500 million in strategic financial support, in a move that underscores how artificial intelligence (AI), high-performance … [+59 chars]",GlobalWafers-Micron deal pushes US semiconductor localization beyond chip fabs,500000000
1b34c486-7507-4707-8b24-5ce409ad99aa,2026-07-10,FUNDING_EVENT,Intel,,U.S.,Biztoc.com,https://biztoc.com/x/71a8b89ed73c6f99,Micron CEO Sanjay Mehrotra detailed the companys new $250 billion U.S. investment as the chip-making giant responds to surging demand for memory storage in the age of artificial intelligence.The Bois… [+153 chars],Micron CEO says AI boom drives 'unprecedented' memory demand as company invests $250B,250000000000
723df269-0652-4658-86aa-584c7318a663,2026-07-10,FUNDING_EVENT,OpenAI,,OpenAI,Biztoc.com,https://biztoc.com/x/097b09d804e419fe,Simo joined OpenAI in 2025 to oversee applications and products. She previously led Facebook and led Instacart through its IPO.,OpenAI top executive Fidji Simo steps down to focus on chronic illness recovery,
81c4dca2-7539-4279-b886-d7cd3b11ff16,2026-07-10,FUNDING_EVENT,IKS Health Completes Acquisition,,Dallas,BusinessLine,https://www.thehindubusinessline.com/brandhub/pr-release/iks-health-completes-acquisition-of-trubridge/article71205573.ece,"Dallas, TX, United States &amp; Mumbai, Maharashtra, India Business Wire India
IKS Health, a global leader in care enablement solutions across the patient journey, today announced the successful com… [+5802 chars]",IKS Health Completes Acquisition of TruBridge,
450f838d-eec5-45f8-9ba2-014b78cd4564,2026-07-09,FUNDING_EVENT,AI,,AI,Theregister.com,https://www.theregister.com/ai-and-ml/2026/07/09/singaporean-sovereign-wealth-fund-temasek-thinks-ai-has-a-future/5268953,"Singapores sovereign wealth fund Temasek, one of the worlds largest investment houses, intends to massively increase its investment in AI over the next five years both for its own use and across its … [+2213 chars]",Singaporean sovereign wealth fund Temasek thinks AI has a future,
2016b0e6-f3ae-47cf-9ca3-b485d6dacb20,2026-07-09,FUNDING_EVENT,AI,,AI,Theregister.com,https://www.theregister.com/ai-and-ml/2026/07/09/singaporean-sovereign-wealth-fund-temasek-thinks-ai-is-going-to-pay-off/5268953,"Singapores sovereign wealth fund Temasek, one of the worlds largest investment houses, intends to massively increase its investment in AI over the next five years both for its own use and across its … [+2213 chars]",Singaporean sovereign wealth fund Temasek thinks AI is going to pay off,
046a6c5c-8744-4056-b282-5282ac998a2c,2026-07-09,FUNDING_EVENT,PM Modi,,India,The Times of India,https://economictimes.indiatimes.com/news/economy/finance/pm-modi-invites-australian-businesses-to-invest-in-india-seeks-early-conclusion-of-ceca/articleshow/132276600.cms,Melbourne: Prime Minister Narendra Modi on Thursday pitched India as a long-term investment destination for Australian businesses and called for the early conclusion of the proposed bilateral Compreh… [+3971 chars],"PM Modi invites Australian businesses to invest in India, seeks early conclusion of CECA",
d8e38c20-fcce-44fc-90b5-186867892890,2026-07-09,FUNDING_EVENT,Intel,,US,SiliconANGLE News,https://siliconangle.com/2026/07/09/pitchbook-us-venture-funding-hits-412-7b-first-half-ai-deals-dominate/,"U.S. venture capital deal value hit $412.7 billion in the first half of 2026, nearly 30% more than investors put to work in all of last year — and a small cluster of giant artificial intelligence rou… [+5376 chars]",PitchBook: US venture funding hits $412.7B in first half as AI deals dominate,412700000000
2cda9160-f2b7-43ef-92ae-3c0af33f6f7d,2026-07-09,FUNDING_EVENT,Meta,,Alberta,The Times of India,https://economictimes.indiatimes.com/tech/technology/meta-to-build-c13-billion-alberta-data-center-its-first-in-canada/articleshow/132276591.cms,"Tech giant Meta announced Wednesday it will build a massive data center in central Alberta, the company's first in Canada, as it rapidly builds out computing capacity to support the global AI boom.Th… [+3516 chars]","Meta to build C$13 billion Alberta data center, its first in Canada",13000000000
0790fba2-88f0-481e-b503-6d0db4896291,2026-07-09,FUNDING_EVENT,Temasek International CIO,,US,Crypto Briefing,https://cryptobriefing.com/temasek-cio-warns-us-capex-market-risks/,Asia's largest state investor hit a record S$518 billion portfolio while flagging AI-driven capex as a growing threat to market stability When one of Asia’s most powerful sovereign wealth funds start… [+2093 chars],Temasek International CIO warns of market risks from US capital spending surge,518000000000
1776922a-6e4b-472c-a9e2-53a76a924f8c,2026-07-09,FUNDING_EVENT,OpenAI,GPT-5,OpenAI,Crypto Briefing,https://cryptobriefing.com/openai-changes-ai-models-trump-administration/,Sam Altman's company staggered the GPT-5.6 release after a new executive order established a 30-day review window for frontier AI models. OpenAI adjusted its release strategy for the GPT-5.6 series a… [+2749 chars],OpenAI made changes to AI models after talks with Trump administration,
5fa84f75-a245-4935-8d88-e0bc4c4bbbf6,2026-07-09,FUNDING_EVENT,Fundamentum,,India,BusinessLine,https://www.thehindubusinessline.com/companies/fundamentum-launches-2200-crore-third-fund-bets-on-ai-and-indias-series-b-opportunity/article71203056.ece,"Series B-focused venture capital firm Fundamentum has launched its third fund with a target corpus of 2,200 crore, including a 400-crore greenshoe option, as it looks to back Indias next generation o… [+3051 chars]","Fundamentum launches ₹2,200-crore third fund, bets on AI and India’s Series B opportunity",
50a4cb38-eabd-4557-b9cf-edfe150f85cd,2026-07-09,FUNDING_EVENT,Hynix,,US,Crypto Briefing,https://cryptobriefing.com/sk-hynix-28b-adr-offering-demand/,"Around 1,000 institutions piled into the ADR offering, with cornerstone investors alone committing up to $7B When a company raises $28 billion and investors still want more, that tells you something.… [+1963 chars]",SK Hynix’s $28B US share sale sees demand exceed seven times available shares,28000000000
1b15beed-26c8-4c2e-96cc-e3c87b26d5ba,2026-07-09,FUNDING_EVENT,Anthropic,,OpenAI,Biztoc.com,https://biztoc.com/x/2022370da6d95d36,"Weve talked before about the hot IPO summer, but with SpaceX just launched to public markets and Anthropic and (maybe) OpenAI soon to come, it can be easy to miss the sheer scale of whats happening.W… [+144 chars]","Anthropic, OpenAI, and SpaceX are bigger than the last 25 years of tech exits",
2a59dd74-c20c-48f5-bad5-156f25b1e0f3,2026-07-09,FUNDING_EVENT,Anthropic,,OpenAI,TechCrunch,https://techcrunch.com/2026/07/09/anthropic-openai-and-spacex-are-bigger-than-the-last-25-years-of-tech-exits/,"We’ve talked before about the hot IPO summer, but with SpaceX just launched to public markets and Anthropic and (maybe) OpenAI soon to come, it can be easy to miss the sheer scale of what’s happening… [+2192 chars]","Anthropic, OpenAI, and SpaceX are bigger than the last 25 years of tech exits | TechCrunch",
d9b3e44e-2345-4324-8378-49da398a7280,2026-07-08,FUNDING_EVENT,Vista Equity Partners,,Criteo,AdExchanger,http://www.adexchanger.com/daily-news-roundup/wednesday-08072026/,"Criteo In Play-O
Two private investment firms, Vista Equity Partners and Quinti Capital, have submitted a bid to acquire Criteo, Reuters reports. Criteo hasn’t reacted to the report publicly, nor h… [+3982 chars]","Bidders For Criteo; Who Needs Search Traffic, Anyway?",
321f74a5-ab75-474e-a4bf-d1fe509f0320,2026-07-08,FUNDING_EVENT,Echelon-Rockefeller Foundation,,America,PRNewswire,https://www.prnewswire.com/news-releases/as-ebola-surges-3-in-4-americans-back-restoring-us-aid-to-fight-it-per-new-echelon-rockefeller-foundation-poll-302820065.html,"<ul><li>Conducted ahead of America's 250th anniversary, the survey finds nine in ten Americans (90%) across the political spectrum support funding programs to prevent disease outbreaks abroad, the hi… [+14698 chars]","As Ebola Surges, 3 in 4 Americans Back Restoring U.S. Aid to Fight It, per New Echelon-Rockefeller Foundation Poll",
c74fe0c8-211e-43c7-b858-949b8b8327ba,2026-07-08,FUNDING_EVENT,Echelon-Rockefeller Foundation,,America,PRNewswire,https://www.prnewswire.com/news-releases/as-ebola-surges-3-in-4-americans-back-restoring-us-aid-to-fight-it-per-new-echelon-rockefeller-foundation-poll-302820085.html,"<ul><li>Conducted ahead of America's 250th anniversary, the survey finds nine in ten Americans (90%) across the political spectrum support funding programs to prevent disease outbreaks abroad, the hi… [+14533 chars]","As Ebola Surges, 3 in 4 Americans Back Restoring U.S. Aid to Fight It, per New Echelon-Rockefeller Foundation Poll",
166a8fb9-ffb1-4ab0-8081-89ce0627f0da,2026-07-08,FUNDING_EVENT,Nasdaq-100,,US,The Times of India,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-starship-ai-ambitions-fuel-bullish-wall-street-outlook-on-newly-listed-spacex/articleshow/132253161.cms,"SpaceX is poised to receive billions of dollars in passive investment flows after its rapid inclusion in the Nasdaq-100 index, while Wall Street brokerages have initiated coverage of the aerospace an… [+3904 chars]","US Stock Market: Starship, AI ambitions fuel bullish Wall Street outlook on newly listed SpaceX",
d530daa8-4b71-4668-bc39-110accb84879,2026-07-08,FUNDING_EVENT,SemiAnalysis,,,24/7 Wall St.,https://247wallst.com/investing/2026/07/08/wall-street-thinks-ai-is-slowing-wall-street-is-wrong/,"Quick Read
<ul><li>SemiAnalysis projects $11.1 trillion in cumulative AI infrastructure spending through 2029, with annual investment topping $2 trillion by 2028 and still accelerating. </li><li>AI… [+6114 chars]",Wall Street Thinks AI Is Slowing. Wall Street Is Wrong,
38f70a10-8046-42a1-aae0-13e2a3bfe7c9,2026-07-08,FUNDING_EVENT,EPS,,,24/7 Wall St.,https://247wallst.com/investing/2026/07/08/this-undervalued-40-billion-company-is-ready-to-soar/,"Quick Read
<ul><li>Celestica raised 2026 revenue guidance to $19B and EPS to $10.15, while shares trade 19% below April's $413 filing price. </li><li>CLS surged 117% over the past year versus SPY's… [+4903 chars]",This Undervalued $40 Billion Company Is Ready To Soar,40000000000
